STD_YMD,WIAR_SIDO_CD,SGNG_CD,UMD_CD,TOBU_BIDVS_CD,TOBU_MEDVS_CD,PERS_CORP_CLCD,PHOLI_CLCD,TIZO_CLCD,SEX_CLCD,N10_UNIT_AGE_CLCD,HSH_LFTM_MAIN_PRE_CD,EST_INCM_SECT_CD,IFW_AREA_CD,IFW_DISTC_SECT_CD,PAYM_NOCA,SALE_AMT
20250310,11,110,0000000017,40,02,C,0,03,M,20,03,02,A04,01,1,25379
20250417,41,260,0000000020,30,03,C,1,02,M,50,03,02,A03,03,4,436809
20250108,11,410,0000000020,20,03,P,0,03,F,60,03,01,A07,02,1,358535
20250131,41,260,0000000014,40,02,P,1,03,M,10,03,01,A10,01,4,47769
20250321,11,260,0000000008,30,02,C,1,01,F,30,01,02,A08,01,2,398201
20250104,11,260,0000000006,10,02,C,1,03,M,60,01,01,A10,02,1,81265
20250128,11,110,0000000011,40,03,P,0,02,M,60,01,03,A08,02,5,32872
20250317,41,110,0000000002,40,01,C,0,04,F,60,02,03,A02,02,4,27683
20250302,41,410,0000000008,20,02,C,0,02,M,50,01,03,A09,03,5,470614
20250408,26,110,0000000018,40,03,P,1,03,M,50,01,02,A09,03,2,399725
20250130,26,260,0000000019,10,03,C,1,03,M,30,03,01,A07,03,2,224545
20250305,11,110,0000000009,20,02,C,0,03,F,10,04,03,A07,03,4,200931
20250319,41,260,0000000016,40,01,C,0,02,F,40,02,03,A09,02,2,320477
20250306,11,260,0000000003,10,03,C,1,01,F,10,02,01,A08,02,4,362579
20250106,11,260,0000000009,40,01,P,0,02,M,20,04,01,A09,02,3,97609
20250525,11,410,0000000010,40,01,C,0,04,M,50,03,03,A06,03,1,446906
20250126,41,110,0000000008,40,02,P,1,04,M,50,01,01,A07,02,1,391575
20250625,41,110,0000000018,40,02,P,0,03,M,20,02,02,A08,01,5,49111
20250309,26,110,0000000018,40,01,C,0,03,F,40,01,03,A10,02,4,454799
20250506,26,410,0000000003,40,03,C,0,04,M,60,02,01,A08,03,3,84167
20250618,26,110,0000000018,40,01,C,1,02,F,30,02,02,A03,01,3,216712
20250530,11,260,0000000005,10,01,P,0,01,M,30,02,01,A09,01,5,477416
20250609,41,410,0000000006,10,03,C,0,01,F,60,01,02,A06,01,3,224579
20250605,11,260,0000000005,30,02,P,1,02,F,30,04,01,A01,01,3,32222
20250513,41,410,0000000004,40,02,P,0,01,F,20,03,02,A09,01,5,474322
20250201,41,410,0000000016,40,02,C,0,02,M,10,04,01,A01,03,2,466814
20250602,11,410,0000000011,40,02,C,1,04,M,40,02,02,A08,01,3,222072
20250527,26,260,0000000012,30,02,C,0,02,F,30,01,02,A04,03,3,45054
20250618,26,260,0000000010,40,01,P,1,02,F,20,02,01,A02,03,5,198323
20250225,11,110,0000000016,10,02,P,1,03,M,10,03,02,A01,02,4,423546
20250515,41,110,0000000011,20,01,C,1,04,M,40,04,03,A02,03,3,41665
20250623,41,260,0000000009,30,02,P,1,01,F,10,01,02,A05,02,2,258954
20250411,41,110,0000000001,30,02,C,1,02,M,40,01,03,A08,01,2,347420
20250619,26,260,0000000010,20,03,C,1,01,F,60,01,02,A08,01,3,341645
20250620,26,110,0000000008,10,02,P,0,03,F,60,04,01,A10,02,3,232697
20250125,11,260,0000000012,10,03,P,1,03,F,40,03,03,A03,03,1,88883
20250403,11,110,0000000019,40,01,C,1,02,M,10,01,03,A08,01,2,66958
20250627,41,410,0000000017,20,01,C,0,01,F,50,02,01,A07,03,4,209900
20250321,11,260,0000000004,30,01,C,0,01,M,30,03,02,A08,02,5,329668
20250623,11,410,0000000006,20,01,C,0,04,M,10,01,01,A04,02,5,479564
20250211,11,260,0000000009,40,02,C,0,03,F,10,01,02,A05,02,3,211283
20250228,11,260,0000000012,40,03,P,0,04,M,30,01,01,A04,03,5,479571
20250513,11,410,0000000002,40,02,P,1,02,M,50,03,01,A02,03,5,92739
20250122,41,260,0000000010,20,02,C,1,02,F,30,01,02,A02,03,1,364228
20250309,26,410,0000000017,40,02,P,0,03,M,20,04,03,A09,02,4,317921
20250419,11,260,0000000019,40,03,P,1,02,F,50,01,03,A02,02,4,458224
20250611,11,260,0000000018,20,02,P,0,01,F,10,02,03,A06,02,2,17072
20250106,26,110,0000000006,30,03,P,0,04,M,10,04,02,A09,03,5,441676
20250619,11,410,0000000008,40,02,C,0,01,M,20,03,02,A03,02,3,286720
20250507,26,410,0000000003,20,03,C,0,01,M,50,02,02,A10,02,4,22538
20250526,26,260,0000000018,10,02,C,1,02,M,60,03,02,A04,01,4,154819
20250504,11,110,0000000009,10,03,C,1,02,M,30,02,02,A08,02,5,249580
20250623,26,260,0000000019,10,01,P,0,02,M,20,04,01,A06,03,5,317272
20250204,11,410,0000000002,30,02,C,1,04,F,50,01,02,A02,02,5,375641
20250306,41,260,0000000009,20,03,C,0,04,M,30,01,03,A10,01,1,347301
20250425,26,260,0000000016,30,03,C,0,04,F,60,02,02,A10,01,4,368751
20250102,41,110,0000000009,20,03,C,0,04,M,10,01,01,A01,03,4,130962
20250530,41,410,0000000001,20,03,P,0,04,F,60,01,01,A05,01,1,255736
20250211,41,110,0000000020,20,02,P,0,04,F,40,01,01,A10,02,4,403595
20250614,41,410,0000000013,20,01,C,1,02,M,60,03,02,A09,02,3,218590
20250510,11,260,0000000007,10,03,P,1,04,F,30,01,01,A06,02,2,58789
20250115,11,110,0000000016,20,03,P,1,03,F,60,01,03,A09,01,4,470964
20250106,11,410,0000000012,20,01,C,0,01,F,20,01,03,A08,03,2,134807
20250131,11,410,0000000002,10,01,C,0,03,M,30,01,01,A02,01,5,234586
20250624,11,260,0000000010,20,02,P,1,01,F,20,03,03,A10,02,4,482712
20250325,11,110,0000000003,30,02,P,1,03,M,30,03,03,A05,01,2,23292
20250525,41,260,0000000014,20,03,P,0,02,M,60,01,01,A01,02,5,356390
20250125,41,410,0000000001,10,01,C,0,02,M,50,04,01,A03,03,4,416251
20250601,11,260,0000000020,10,02,C,1,01,F,40,01,02,A10,02,1,15934
20250105,11,260,0000000007,20,01,C,1,03,F,60,02,02,A02,01,3,110191
20250323,26,260,0000000001,10,03,P,1,03,M,20,02,02,A05,03,2,328437
20250510,26,260,0000000010,40,03,P,1,04,M,10,04,03,A08,03,4,229307
20250418,11,260,0000000013,40,01,C,0,02,F,20,04,02,A02,02,4,109763
20250615,11,260,0000000016,40,01,C,1,03,M,50,02,02,A04,02,2,446238
20250516,26,110,0000000004,40,03,P,0,02,M,20,04,01,A02,03,3,47810
20250617,26,260,0000000016,30,02,C,0,03,F,60,01,03,A02,01,5,424802
20250114,26,260,0000000015,20,01,P,0,02,M,30,03,02,A05,01,4,466472
20250610,26,410,0000000007,30,03,P,1,03,F,20,01,03,A08,01,5,92365
20250609,26,410,0000000019,40,03,C,0,04,M,30,02,03,A07,01,4,347866
20250114,41,410,0000000008,20,03,P,1,01,M,20,04,03,A05,03,1,141886
20250120,11,110,0000000010,40,02,C,0,01,M,40,02,03,A02,02,1,69843
20250505,11,410,0000000020,10,03,P,1,02,F,50,04,02,A05,03,5,463596
20250416,41,260,0000000006,10,01,C,1,02,F,60,01,03,A04,02,5,497140
20250115,11,110,0000000003,10,01,P,1,04,F,50,02,03,A09,03,4,46454
20250531,11,110,0000000007,30,03,P,0,01,M,20,04,02,A03,01,5,109816
20250601,41,260,0000000011,20,02,P,1,04,M,40,02,03,A10,02,3,41606
20250303,11,110,0000000011,10,01,C,1,03,M,10,01,01,A09,01,1,82213
20250324,11,110,0000000012,30,02,P,0,01,M,60,01,02,A08,03,3,483409
20250625,26,410,0000000012,40,01,C,0,03,F,30,02,02,A04,02,5,419369
20250201,26,110,0000000017,40,03,P,0,01,M,60,03,03,A08,02,1,295528
20250607,11,410,0000000016,40,03,C,1,01,M,40,03,02,A07,01,2,251356
20250611,41,260,0000000017,20,01,P,1,03,M,20,02,03,A07,03,1,34750
20250405,26,410,0000000018,10,01,P,0,04,M,60,02,02,A01,02,2,25313
20250203,41,260,0000000001,30,01,C,0,03,F,60,03,02,A10,03,5,421520
20250413,41,260,0000000016,10,02,P,0,02,M,20,01,01,A01,02,3,8049
20250419,41,260,0000000019,20,03,C,1,01,M,40,02,02,A10,03,2,211430
20250315,11,410,0000000016,10,01,P,1,01,F,50,04,03,A08,03,3,142672
20250414,41,260,0000000018,10,03,P,1,04,F,20,01,01,A07,02,4,372999
20250221,26,260,0000000004,30,01,C,1,04,M,50,01,01,A03,01,2,486075
20250216,41,260,0000000007,10,01,P,0,02,F,50,02,01,A04,02,5,111245
20250605,11,110,0000000014,10,01,P,0,02,M,20,01,02,A07,01,1,393209
20250301,41,260,0000000001,20,03,P,1,02,F,50,04,03,A02,02,4,114488
20250413,26,110,0000000013,10,02,P,1,02,F,20,04,02,A06,01,3,388910
20250522,26,260,0000000003,20,02,P,1,02,M,10,04,03,A01,02,4,398770
20250506,11,260,0000000007,20,02,P,1,01,F,50,04,02,A08,01,1,217304
20250518,26,410,0000000015,30,01,P,1,03,F,20,01,01,A03,01,1,14703
20250125,11,260,0000000013,30,03,C,0,04,M,20,03,02,A05,02,2,130957
20250512,26,260,0000000013,40,03,P,0,01,F,20,03,02,A06,01,5,205668
20250129,26,110,0000000019,30,01,P,1,01,F,40,03,02,A08,02,3,343667
20250420,11,110,0000000006,40,03,P,0,04,M,20,02,02,A05,03,4,385911
20250507,26,410,0000000018,20,02,C,1,03,F,50,03,03,A03,02,5,415311
20250603,26,410,0000000011,20,02,C,0,01,F,50,01,03,A09,01,3,245564
20250227,26,110,0000000002,30,01,P,0,02,F,30,02,03,A08,02,3,285879
20250605,26,110,0000000001,30,03,P,1,01,M,50,01,02,A02,02,1,144335
20250314,41,260,0000000003,30,01,C,0,02,M,30,02,02,A08,01,3,77708
20250416,26,410,0000000009,10,02,P,0,02,M,20,03,03,A03,02,1,148769
20250511,41,410,0000000002,40,03,C,1,03,M,30,03,02,A04,02,5,120350
20250324,41,260,0000000014,20,02,C,0,02,M,10,04,03,A01,03,4,491184
20250428,26,260,0000000003,10,01,P,1,03,M,60,02,03,A06,01,2,69943
20250520,41,410,0000000004,20,02,P,0,01,F,20,04,03,A02,03,5,285138
20250228,11,410,0000000015,40,02,P,1,01,F,40,02,02,A09,02,3,56518
20250317,11,260,0000000003,40,01,P,1,02,F,20,01,02,A06,02,5,163251
20250403,41,110,0000000005,10,02,P,1,03,F,60,01,02,A04,03,1,103265
20250113,26,110,0000000005,20,03,C,1,03,F,60,03,02,A03,02,4,309472
20250202,41,110,0000000004,10,03,C,1,03,M,60,03,01,A06,01,4,91738
20250420,11,110,0000000017,10,03,P,1,01,F,60,03,03,A02,03,5,302249
20250108,41,260,0000000002,20,02,P,1,03,M,40,02,02,A01,02,3,390995
20250108,11,260,0000000018,30,02,P,1,04,M,10,01,02,A02,02,5,361452
20250115,26,260,0000000017,30,02,P,1,01,F,60,02,03,A05,02,2,318390
20250130,11,410,0000000004,40,02,C,1,04,M,20,03,02,A04,02,1,152396
20250203,11,260,0000000012,20,03,C,0,01,M,30,03,03,A02,03,1,409697
20250622,26,260,0000000010,30,01,P,0,03,F,50,02,01,A06,02,5,7490
20250317,11,410,0000000008,20,01,C,1,04,F,20,02,02,A09,03,5,52961
20250514,26,410,0000000001,20,02,C,0,04,F,50,01,03,A02,02,4,405177
20250625,26,260,0000000001,10,03,C,0,01,F,40,03,03,A07,03,4,332621
20250109,41,260,0000000009,40,01,P,1,03,M,50,04,01,A07,02,2,345152
20250323,41,260,0000000020,30,03,C,0,04,F,50,03,02,A01,01,4,225680
20250506,11,110,0000000019,10,02,C,1,04,F,20,02,02,A01,01,5,259658
20250609,11,260,0000000018,40,01,C,0,02,M,20,02,02,A10,01,2,278791
20250430,11,410,0000000015,30,03,P,1,01,F,20,03,03,A01,03,4,436211
20250201,41,410,0000000004,40,01,P,0,03,M,60,01,02,A01,03,3,432382
20250525,41,110,0000000017,40,02,P,0,04,F,10,01,02,A02,01,2,273988
20250427,26,410,0000000019,30,02,C,1,03,F,40,03,03,A10,02,1,462300
20250203,41,260,0000000004,10,02,C,0,02,F,40,02,02,A07,03,5,396716
20250118,41,110,0000000006,10,02,C,0,03,M,40,04,02,A08,01,1,174808
20250218,26,260,0000000014,10,02,P,1,01,M,60,01,03,A04,01,3,443660
20250410,26,260,0000000011,20,02,P,0,04,M,40,03,03,A06,02,5,85423
20250114,41,110,0000000019,10,01,P,0,04,M,20,02,03,A09,03,1,205666
20250617,26,110,0000000006,20,03,P,0,03,F,50,01,03,A07,03,3,100527
20250424,26,110,0000000008,40,03,C,0,02,F,20,01,03,A03,01,2,260743
20250115,41,260,0000000019,10,01,C,0,01,M,60,01,01,A08,03,4,156389
20250206,41,260,0000000003,20,03,C,1,03,F,40,04,01,A10,03,1,184486
20250512,26,260,0000000001,30,02,P,0,02,F,40,03,01,A05,01,4,378129
20250216,11,260,0000000016,10,01,P,0,03,F,50,01,03,A08,03,1,78190
20250326,41,410,0000000008,30,01,P,0,02,M,20,03,01,A07,02,5,206279
20250223,41,410,0000000014,30,02,C,0,03,F,50,02,03,A09,02,5,80735
20250622,11,410,0000000019,30,01,P,0,02,F,40,04,01,A05,03,4,150916
20250516,26,410,0000000004,40,02,P,1,01,M,10,01,02,A04,01,1,47885
20250207,11,260,0000000002,40,01,P,0,01,M,10,04,03,A06,03,2,55743
20250112,11,260,0000000011,30,01,P,1,02,F,10,02,03,A07,03,3,164220
20250202,41,110,0000000016,20,02,C,0,02,M,40,03,01,A03,02,3,71488
20250303,41,260,0000000007,30,01,P,0,01,F,20,04,01,A05,01,4,200530
20250212,11,110,0000000020,30,02,P,1,04,F,50,01,01,A10,03,3,50129
20250619,26,110,0000000010,10,01,C,0,03,F,60,02,02,A02,02,2,105122
20250530,26,260,0000000008,10,01,P,1,03,M,30,03,01,A01,03,5,220299
20250327,11,260,0000000001,10,02,C,1,01,F,10,03,02,A04,01,4,213802
20250128,26,260,0000000010,20,01,C,1,01,F,10,04,02,A01,01,3,369438
20250219,11,110,0000000007,10,02,C,0,02,M,60,03,02,A02,03,3,284748
20250517,26,110,0000000013,40,02,C,1,04,M,30,03,02,A05,03,1,499951
20250521,11,260,0000000003,40,01,C,1,02,F,50,02,02,A01,02,5,261423
20250318,11,260,0000000019,10,03,P,0,02,F,30,02,01,A09,03,4,366674
20250221,11,410,0000000014,30,02,C,0,04,M,40,03,01,A08,02,1,276189
20250222,26,110,0000000006,30,03,P,1,03,F,10,01,03,A06,03,4,177095
20250123,41,260,0000000019,40,01,C,0,04,F,60,01,03,A07,03,4,410541
20250317,26,410,0000000008,30,01,P,0,04,F,10,01,01,A07,01,3,320679
20250428,41,110,0000000015,30,02,C,0,03,M,60,01,03,A09,01,4,459216
20250429,11,410,0000000004,30,03,P,0,04,F,30,04,01,A07,01,4,300990
20250221,11,260,0000000017,20,03,P,1,02,M,60,04,03,A02,01,3,76830
20250516,41,110,0000000013,40,03,P,1,03,M,50,03,01,A07,03,5,369923
20250610,26,410,0000000020,40,03,C,0,03,F,20,03,03,A02,03,1,269171
20250315,11,110,0000000013,30,01,P,1,01,M,50,03,02,A02,03,2,61821
20250601,41,110,0000000020,40,03,C,1,04,F,20,04,02,A03,01,5,207813
20250605,41,110,0000000001,30,02,C,0,04,M,10,03,02,A08,01,2,80268
20250606,41,410,0000000001,10,03,P,1,02,F,30,04,03,A07,03,2,325180
20250517,11,110,0000000013,40,01,P,1,04,M,20,04,03,A01,01,5,454731
20250404,41,410,0000000008,40,02,P,0,01,F,40,02,03,A02,03,5,132511
20250404,26,410,0000000018,10,01,C,1,01,F,20,04,01,A06,01,1,27198
20250210,11,260,0000000012,40,03,C,0,03,M,30,02,01,A04,02,1,311043
20250629,11,410,0000000008,10,03,C,0,04,M,30,01,02,A09,03,5,297925
20250422,11,110,0000000014,20,03,C,0,02,F,60,02,01,A07,02,2,384612
20250323,41,260,0000000015,20,03,P,0,01,F,40,01,02,A10,01,5,396106
20250409,26,110,0000000004,20,01,C,1,04,F,20,02,02,A05,02,2,14162
20250311,11,410,0000000002,10,01,C,0,01,M,10,01,03,A02,02,3,25148
20250403,11,410,0000000002,20,02,P,1,04,F,60,03,02,A07,03,5,270001
20250525,11,110,0000000013,10,02,C,0,04,F,40,04,02,A07,02,1,9958
20250317,41,110,0000000010,10,03,P,0,03,F,50,02,03,A05,01,5,399454
20250122,26,410,0000000007,10,02,C,1,04,M,30,01,01,A03,03,1,242834
20250405,26,260,0000000018,10,03,C,0,04,M,10,03,01,A04,01,4,95691
20250627,41,410,0000000010,40,02,C,0,04,M,60,02,01,A07,03,2,60707
20250407,26,410,0000000015,20,01,C,0,02,M,30,03,02,A05,02,4,421403
20250323,41,260,0000000009,40,02,C,1,01,F,30,03,03,A04,03,2,315467
20250403,41,110,0000000001,40,03,P,0,03,F,20,03,01,A05,03,4,354085
20250324,26,410,0000000008,10,03,P,0,03,M,40,01,02,A10,02,4,305871
20250506,41,410,0000000003,30,03,P,1,04,F,40,01,01,A02,01,2,125612
20250523,11,260,0000000010,30,03,P,1,03,F,30,03,01,A01,02,5,133294
20250109,41,260,0000000005,40,03,P,0,04,F,60,02,02,A05,03,3,121873
20250525,11,110,0000000012,30,02,P,1,02,F,20,04,01,A06,03,5,300532
20250622,41,410,0000000019,10,03,P,0,04,M,40,02,02,A07,03,2,48076
20250410,26,110,0000000009,30,02,C,0,02,F,40,02,03,A10,01,2,106918
20250531,11,260,0000000005,20,01,C,1,04,M,50,04,03,A02,01,2,175303
20250117,11,410,0000000009,40,01,P,0,01,M,60,02,03,A01,02,4,428438
20250202,11,260,0000000018,40,01,C,1,04,F,40,02,02,A10,01,3,175167
20250617,26,110,0000000018,20,03,P,0,01,F,50,02,01,A10,02,4,391756
20250521,41,410,0000000020,10,02,C,1,03,F,50,03,01,A03,02,2,179738
20250308,11,410,0000000003,40,01,C,0,01,F,20,02,03,A06,01,3,330395
20250414,41,410,0000000006,30,01,P,1,02,F,30,03,03,A01,01,4,317150
20250130,11,410,0000000019,20,02,C,0,02,F,40,02,03,A01,02,2,483202
20250607,26,110,0000000011,40,03,P,0,02,F,50,02,03,A08,03,1,146685
20250321,41,410,0000000003,30,01,P,1,03,F,50,03,02,A08,01,4,453005
20250613,11,260,0000000006,30,01,P,1,01,F,30,02,02,A09,03,4,204114
20250126,11,110,0000000017,20,03,C,1,04,F,60,04,01,A06,01,2,210055
20250520,26,410,0000000013,20,03,P,0,04,M,40,02,03,A06,02,2,54563
20250116,11,110,0000000003,20,03,C,0,01,M,40,03,02,A08,01,5,215848
20250428,41,410,0000000015,30,03,P,1,03,M,10,03,02,A03,02,5,469582
20250418,26,260,0000000003,10,01,C,0,04,F,60,02,03,A07,03,4,218669
20250115,26,110,0000000002,10,03,C,1,04,F,20,03,03,A05,03,2,411305
20250308,26,260,0000000015,10,03,P,1,03,F,60,04,03,A10,03,5,281060
20250126,26,410,0000000012,40,03,P,1,04,M,30,01,01,A04,02,1,460608
20250402,26,260,0000000010,40,01,C,0,01,F,50,02,01,A01,01,4,61983
20250314,11,410,0000000010,10,03,C,0,01,F,30,01,01,A01,02,3,347479
20250313,26,110,0000000014,30,02,P,1,03,M,50,02,01,A04,01,5,426335
20250307,26,410,0000000017,30,02,C,1,01,F,20,02,01,A03,02,3,194002
20250227,11,260,0000000020,20,02,P,1,01,M,20,04,03,A03,02,1,124299
20250319,11,260,0000000004,30,03,C,0,01,M,20,04,01,A02,01,4,363503
20250408,11,260,0000000009,40,01,P,1,01,M,60,04,03,A10,02,3,466900
20250514,26,110,0000000006,40,03,C,0,02,M,20,03,02,A03,03,3,355694
20250306,11,410,0000000020,10,03,P,1,02,M,40,03,02,A01,01,1,1655
20250203,11,110,0000000012,20,03,C,0,02,F,50,02,03,A06,01,2,256833
20250609,11,110,0000000002,20,01,P,1,01,M,40,03,01,A03,02,3,449015
20250228,26,410,0000000018,40,01,P,0,01,F,10,04,02,A06,02,3,242407
20250413,11,110,0000000018,20,02,P,0,02,M,10,02,01,A09,02,5,455372
20250525,41,410,0000000014,40,02,C,1,02,M,10,01,02,A05,03,3,46991
20250511,11,260,0000000006,20,03,C,0,03,F,20,02,01,A06,02,5,383728
20250612,11,110,0000000015,10,02,C,0,02,F,10,03,02,A08,02,4,61927
20250307,26,110,0000000017,40,01,P,1,01,F,30,04,01,A10,01,1,278785
20250120,26,110,0000000012,40,03,P,1,02,F,20,02,01,A02,03,1,218092
20250208,11,110,0000000006,40,01,P,0,01,F,10,03,01,A04,03,4,489129
20250630,26,410,0000000009,40,02,C,1,04,F,60,02,03,A08,02,4,78647
20250323,41,260,0000000017,20,03,C,1,02,M,20,04,02,A04,03,3,210906
20250522,26,260,0000000014,20,03,C,1,03,M,60,03,02,A10,01,2,81289
20250624,41,110,0000000009,20,03,P,0,01,M,30,01,02,A02,03,1,465815
20250617,26,260,0000000006,20,01,C,0,04,M,40,01,03,A05,02,3,415086
20250220,41,260,0000000003,10,01,C,0,02,F,30,01,03,A10,03,1,85264
20250205,41,110,0000000004,20,01,P,1,02,F,50,04,02,A01,01,1,382813
20250424,41,410,0000000016,30,03,C,0,02,F,30,02,03,A01,01,1,209473
20250516,26,110,0000000014,10,03,C,1,02,M,30,04,03,A03,01,5,55733
20250326,41,260,0000000017,10,01,C,1,01,M,10,04,01,A01,01,1,280965
20250503,41,410,0000000001,40,02,C,0,02,F,50,01,01,A05,03,3,98596
20250124,11,260,0000000013,40,02,C,0,02,F,20,02,01,A07,03,2,314469
20250117,26,410,0000000019,40,02,C,0,04,F,40,02,02,A01,01,4,204172
20250108,41,110,0000000010,10,03,P,1,04,M,20,04,01,A05,01,1,420681
20250127,41,410,0000000007,10,02,C,0,03,F,50,02,03,A06,01,1,173540
20250208,26,410,0000000019,10,01,P,1,03,M,50,02,01,A03,03,1,392234
20250419,26,260,0000000005,30,02,C,0,01,F,20,01,03,A06,02,4,386006
20250122,41,260,0000000020,20,03,C,0,01,F,50,02,03,A09,03,1,209398
20250524,41,410,0000000010,40,02,P,0,03,M,50,04,01,A04,01,5,157863
20250413,11,260,0000000012,10,03,P,1,02,M,30,01,03,A07,01,1,224237
20250224,26,260,0000000012,20,03,P,1,02,F,60,02,01,A01,03,4,11195
20250415,41,110,0000000020,30,01,C,1,01,M,60,02,01,A05,01,2,425837
20250531,41,110,0000000007,40,03,P,1,02,M,40,01,02,A03,03,1,329872
20250312,11,110,0000000004,40,03,P,0,02,M,30,01,03,A07,03,1,212496
20250618,11,110,0000000010,20,01,C,1,03,M,30,04,02,A04,03,2,36772
20250203,26,110,0000000006,40,02,P,0,03,F,50,04,02,A04,03,3,243522
20250204,26,110,0000000001,10,03,P,1,02,M,30,01,02,A04,02,3,467918
20250216,41,260,0000000009,30,02,P,0,01,M,60,01,02,A04,02,3,243719
20250611,11,110,0000000003,20,03,P,1,01,M,50,01,01,A07,03,4,173063
20250118,26,110,0000000012,10,02,P,0,04,F,60,01,01,A10,03,3,287478
20250126,41,110,0000000004,40,03,C,0,04,F,50,04,02,A06,01,3,448925
20250323,26,110,0000000018,10,01,C,1,02,F,40,01,01,A02,01,5,58137
20250217,26,110,0000000018,30,02,P,1,03,F,20,04,03,A03,03,3,2433
20250328,11,110,0000000009,40,03,P,0,02,F,20,03,03,A08,03,5,328575
20250504,41,110,0000000011,10,01,C,0,02,F,10,02,02,A10,03,2,52539
20250130,11,110,0000000002,10,02,P,1,02,M,60,04,03,A09,02,5,58223
20250310,26,410,0000000011,20,02,P,1,04,M,50,03,01,A10,02,5,308928
20250606,11,410,0000000002,20,02,P,0,01,F,10,01,01,A01,01,1,380744
20250606,26,260,0000000018,10,02,P,0,04,F,50,03,02,A07,02,1,41434
20250122,11,110,0000000013,20,01,C,1,02,M,10,04,02,A09,03,5,311584
20250106,11,260,0000000009,10,03,C,0,02,M,50,02,01,A06,03,1,344938
20250322,41,410,0000000011,40,02,P,1,04,F,50,04,01,A03,02,3,285514
20250210,11,110,0000000009,30,01,C,1,04,F,50,02,02,A06,01,1,175199
20250120,26,410,0000000008,20,01,C,1,03,M,40,01,01,A10,03,3,418806
20250220,11,260,0000000004,10,01,P,0,02,M,40,04,01,A06,03,1,249521
20250419,26,260,0000000006,40,03,C,0,02,M,50,03,01,A04,01,4,482336
20250623,26,260,0000000012,30,03,P,1,02,M,20,04,01,A05,02,2,146843
20250527,26,410,0000000018,10,02,C,1,03,F,50,04,02,A03,02,5,122294
20250319,26,110,0000000009,20,02,C,0,01,M,20,03,01,A02,03,3,410580
20250519,26,410,0000000001,30,02,C,1,04,F,20,02,03,A06,01,4,6113
20250108,26,110,0000000020,40,03,C,1,04,F,50,02,03,A09,01,1,88974
20250630,41,110,0000000002,40,03,C,1,03,M,50,03,02,A06,01,1,166079
20250428,41,110,0000000016,30,01,P,1,01,M,60,01,03,A05,01,5,139326
20250309,11,110,0000000005,40,02,C,1,02,F,30,01,02,A04,03,2,439732
20250110,26,110,0000000003,20,02,C,1,01,M,20,03,03,A08,02,1,212054
20250208,41,260,0000000001,20,01,P,0,02,M,20,04,02,A02,03,3,128822
20250403,26,410,0000000014,10,03,P,0,02,F,60,03,03,A07,03,3,355949
20250516,11,110,0000000016,20,03,P,0,01,F,10,01,02,A02,03,4,146073
20250525,11,260,0000000016,30,01,C,1,01,F,30,04,03,A05,02,3,238597
20250629,26,260,0000000014,20,03,P,1,01,M,20,04,02,A04,01,1,422826
20250115,26,110,0000000013,20,02,P,0,02,F,30,03,03,A06,03,4,353558
20250118,26,260,0000000018,10,01,P,0,01,M,10,02,02,A10,03,3,146019
20250316,11,410,0000000003,10,01,C,0,01,F,60,01,01,A03,02,3,325277
20250222,11,260,0000000007,30,02,P,0,04,M,50,01,03,A06,02,1,149032
20250309,11,410,0000000009,10,02,P,0,01,M,50,04,03,A08,02,2,305223
20250126,11,110,0000000009,40,02,C,1,03,F,10,03,02,A08,02,2,397623
20250216,11,410,0000000010,10,03,P,1,02,M,30,02,03,A08,02,4,318373
20250315,26,410,0000000003,20,02,C,0,01,F,10,04,02,A10,01,2,347097
20250304,41,110,0000000020,10,02,C,1,03,F,20,03,02,A02,01,3,284629
20250626,41,110,0000000006,40,02,P,0,03,M,30,01,03,A10,02,5,72399
20250606,11,260,0000000018,40,01,P,0,01,F,60,04,03,A07,03,3,197028
20250122,11,110,0000000018,40,03,C,0,03,F,50,01,01,A04,03,4,290277
20250218,41,110,0000000007,40,02,P,1,03,F,60,04,02,A08,02,1,14994
20250413,26,260,0000000009,20,03,C,1,04,M,20,04,01,A08,03,2,417801
20250103,41,410,0000000014,10,01,C,0,04,M,50,01,01,A09,01,3,384249
20250306,41,110,0000000018,10,02,C,1,01,F,10,02,01,A07,03,3,42519
20250505,41,260,0000000002,10,01,P,0,02,F,50,03,01,A01,01,4,45638
20250329,11,110,0000000004,40,01,C,1,03,M,10,01,01,A08,01,4,195982
20250608,41,410,0000000013,30,01,P,0,01,M,10,04,01,A05,01,1,192323
20250313,41,410,0000000014,40,02,P,0,01,F,20,03,02,A09,01,1,305417
20250221,11,110,0000000010,10,03,C,1,04,M,50,03,02,A02,03,5,394543
20250105,11,260,0000000007,40,01,C,0,02,F,40,04,01,A09,02,3,452377
20250105,11,260,0000000006,20,03,P,1,03,M,40,01,02,A07,01,3,12461
20250608,41,110,0000000019,40,01,P,1,01,M,20,01,01,A07,01,2,456049
20250523,11,110,0000000017,30,03,P,1,03,F,10,01,02,A09,02,2,385979
20250304,26,410,0000000007,40,03,P,1,01,M,30,02,02,A07,02,1,313817
20250227,11,110,0000000011,20,03,C,0,04,M,40,01,03,A01,03,4,478500
20250617,41,260,0000000016,30,02,C,1,04,F,40,02,02,A07,01,5,298714
20250416,11,260,0000000020,10,01,P,0,03,M,20,03,03,A10,02,1,306473
